Probeset_ID,Gene Symbol,Mo BM Ly6C- II-,Sample_,Sample_,Sample_
10540283,Ppp4r2,-73.92,-73.05,-70.06,-78.24
10540287,---,-18.11,-16.40,-5.26,-34.29
10540289,Gm9871,27.16,24.82,-7.16,56.88
10540296,---,-40.04,-39.47,-61.59,-18.00
10540298,Chl1,-40.30,-35.77,-45.64,-40.44
10540333,Cntn6,-27.62,-12.24,-43.22,-36.00
10540359,Cntn4,-36.83,-24.53,-45.19,-42.70
10540391,Trnt1 or Crbn,-97.43,-96.18,-97.14,-98.44
10540401,Lrrn1,-59.05,-37.96,-72.99,-71.27
10540405,Setmar,42.84,55.73,49.12,21.33
10540408,Itpr1,-8.37,0.94,-21.66,-1.91
10540472,Bhlhe40,60.07,59.31,64.97,54.86
10540480,Arl8b,-55.56,-63.40,-59.07,-43.00
10540493,Edem1,37.70,34.15,39.89,38.51
10540507,H3f3a,5.85,83.62,-9.00,-71.30
10540509,Grm7,-20.77,-19.14,-40.26,-11.63
10540523,Lmcd1,-38.69,-31.69,-37.83,-47.80
10540531,---,5.85,83.62,-9.00,-71.30
10540533,Cav3,-28.21,-29.00,-37.37,-19.87
10540537,---,93.13,94.61,88.56,94.79
10540540,Brox,-51.72,-29.53,-55.85,-66.70
10540542,---,19.98,20.06,16.02,23.87
10540544,Thumpd3,-90.61,-91.03,-90.79,-90.02
10540554,Setd5,-92.27,-87.91,-93.99,-92.04
10540579,Mtmr14,79.53,74.40,79.60,84.04
10540599,Cpne9,-14.35,-14.88,-13.23,-15.21
10540622,Brpf1,93.86,94.61,95.04,91.38
10540639,Ogg1,46.37,53.80,48.17,36.60
10540650,Arpc4 or Ttll3,98.33,97.80,98.61,98.50
10540659,Ttll3 or Arpc4,25.96,36.49,31.78,6.13
10540676,Jagn1,-49.35,-54.38,-44.18,-48.23
10540679,Il17re,-31.29,-35.96,-21.42,-38.24
10540705,Il17rc,-23.54,-21.42,-18.02,-31.50
10540727,Creld1,-29.50,-31.20,-33.58,-24.12
10540738,Fancd2,-2.45,-11.93,0.28,5.50
10540785,6720456B07Rik,41.62,40.03,46.27,38.07
10540790,Vhl,80.78,78.77,79.02,83.89
10540795,Irak2,77.09,81.13,74.65,75.43
10540812,Tatdn2,50.47,58.36,48.42,44.11
10540822,Slc6a11,-29.52,-37.01,-39.85,-16.67
10540838,Slc6a1,-9.34,-8.67,-11.09,-9.02
10540855,Hrh1,49.69,65.44,51.19,22.78
10540860,Atg7,91.44,93.15,91.16,88.62
10540880,Syn2,-40.70,-46.97,-43.79,-32.37
10540897,Pparg,80.61,79.47,82.52,80.13
10540911,Tsen2,-34.95,-39.64,-33.86,-31.54
10540923,Mkrn2,-60.60,-64.77,-73.03,-38.94
10540931,Raf1,98.67,97.57,99.49,98.24
10540935,Cand2,-34.01,-31.33,-50.11,-21.21
10540952,Ift122,-46.07,-48.61,-62.33,-25.06
10540984,Rho,-17.78,-9.51,-16.73,-32.53
10540991,Rho,-30.50,-9.03,-41.64,-63.89
10540993,H1foo,-19.33,-22.38,-13.75,-23.65
10540999,H2afz,5.85,83.62,-9.00,-71.30
10541002,D6Wsu116e,-89.89,-81.98,-92.82,-90.18
10541034,Zfand4,-50.41,-58.81,-33.78,-58.23
10541049,March8,-23.13,-23.67,-16.24,-29.40
10541061,Olfr211,53.99,46.17,54.36,60.29
10541063,Olfr212,-1.41,34.54,25.72,-32.43
10541065,Olfr213,-33.01,-35.82,-49.44,-15.40
10541067,Eif4a3 or Gm8994 or Gm5576,5.85,83.62,-9.00,-71.30
10541069,Olfr214,-3.94,-0.36,-5.88,-7.10
10541071,8430408G22Rik,-14.04,-12.08,-20.21,-10.48
10541075,Cxcl12,-53.28,-50.99,-47.35,-65.00
10541083,Gm9946,76.32,75.00,85.18,66.62
10541089,2900097C17Rik,5.85,83.62,-9.00,-71.30
10541091,Gemin6,-28.07,-21.50,-32.74,-29.64
10541094,Zfp637,41.26,10.12,49.48,60.77
10541098,Zfp239,-14.87,5.90,-26.14,-24.56
10541104,Hnrnpf,5.85,83.62,-9.00,-71.30
10541112,Hnrnpf or Lasp1,44.42,52.38,40.68,39.01
10541114,Rasgef1a,-37.00,-27.70,-47.57,-38.43
10541127,---,-38.23,-5.24,-24.40,-79.51
10541129,---,5.85,83.62,-9.00,-71.30
10541131,Dcp1b,45.45,50.74,45.11,40.23
10541144,Cacna2d4,-16.36,-17.33,-12.91,-19.23
10541182,Fbxl14,64.23,44.67,73.06,72.37
10541184,---,70.70,62.76,72.68,75.18
10541186,3110021A11Rik,-5.17,-1.39,-30.65,23.70
10541188,---,69.42,81.47,70.72,48.44
10541191,Rad52,6.67,9.50,0.92,7.94
10541206,Ninj2,-49.70,-61.40,-28.85,-60.08
10541214,B4galnt3,78.67,93.51,35.14,78.38
10541216,Kdm5a,-86.62,-86.87,-82.30,-88.72
10541246,Il17ra,99.62,99.76,99.43,99.57
10541260,Cecr2,-38.12,-65.84,-23.91,-33.38
10541268,Slc25a18,-5.91,-4.84,-4.16,-8.84
10541279,Bcl2l13,59.06,52.23,57.00,66.91
10541288,Gm9878,25.56,21.17,-13.84,61.11
10541290,Pex26,19.95,2.41,5.97,43.87
10541301,Tuba8,-18.48,-19.99,-21.22,-14.39
10541307,Usp18,-27.13,-22.77,-28.42,-30.33
10541318,Slc6a13,-17.82,-11.17,-24.22,-21.96
10541333,Slc6a12,-0.39,-0.89,1.88,-0.78
10541349,---,-7.30,-21.77,22.50,-13.83
10541354,A2m,-26.04,-19.07,-27.69,-34.19
10541389,---,-19.41,-33.65,-17.01,-13.39
10541410,Mug1,-31.47,-17.36,-25.53,-61.70
10541426,Mug2,-36.48,-67.46,-15.92,-40.23
10541441,Gm10319,-14.07,-48.21,-14.36,-5.04
10541446,Mug2,-53.95,-35.73,-69.44,-59.02
10541448,Mug-ps1 or Mug2 or Mug1 or Gm10319,-29.40,-36.62,-22.11,-30.82
10541480,Mug-ps1 or Mug1,-25.50,-35.35,-24.82,-18.37
10541482,Nhp2l1,5.85,83.62,-9.00,-71.30
10541484,M6pr or M6pr-ps,61.52,66.02,59.03,58.04
10541491,1700063H04Rik,38.85,60.39,13.39,30.95
10541494,Rps27a,5.85,83.62,-9.00,-71.30
10541496,Mfap5,-39.01,-46.89,-27.68,-44.71
10541507,Aicda,41.40,44.48,35.88,41.88
10541513,---,69.10,70.72,71.88,63.69
10541515,Dppa3,-24.72,-20.51,-36.88,-19.84
10541520,Rps15 or LOC100046223,53.77,82.78,39.61,25.67
10541522,Rps2,5.85,83.62,-9.00,-71.30
10541524,Nanog,-21.73,-11.14,-30.68,-28.93
10541532,Foxj2,73.42,75.70,77.04,66.26
10541545,Necap1,18.25,16.39,21.88,16.89
10541555,Clec4a1,94.16,95.27,93.86,93.96
10541564,Clec4a3,98.76,99.29,98.76,98.23
10541575,Clec4a4,47.16,52.40,55.46,23.58
10541581,Clec4b1,65.48,74.52,71.34,43.44
10541587,Clec4a2,-3.72,-0.85,-3.20,-8.55
10541599,Clec4b2,-16.19,-50.62,-3.87,-19.14
10541605,Clec4n,3.26,-10.59,24.12,16.22
10541614,Clec4d,-10.03,-12.48,-8.19,-9.44
10541623,Vmn2r19,-40.96,-47.87,-59.19,-19.73
10541625,Vmn2r19,-58.41,-20.08,-83.92,-84.62
10541627,---,5.85,83.62,-9.00,-71.30
10541629,Vmn2r23,-51.06,-54.76,-67.91,-30.31
10541632,Vmn2r23,-4.24,-4.92,-27.80,35.59
10541634,Vmn2r24,70.05,44.99,85.25,63.84
10541636,Vmn2r26,13.81,56.75,25.73,-31.68
10541642,Vmn2r26,-9.91,-47.27,14.78,7.09
10541644,Cd163,-10.89,-5.19,-20.37,-11.06
10541665,---,30.21,62.90,2.13,8.11
10541670,C1rl,-11.80,-13.50,-8.57,-13.94
10541678,C1ra,-44.10,-21.92,-53.14,-59.88
10541683,C1rb or C1ra,-37.65,-44.25,-31.14,-40.40
10541695,Lpcat3,14.97,13.58,20.89,9.67
10541711,Phb2,18.10,10.47,13.30,29.94
10541721,Spsb2,73.73,63.00,77.74,78.28
10541729,Cdca3,33.69,25.52,36.02,38.59
10541738,A230083G16Rik,18.75,40.27,29.38,-13.19
10541741,Mlf2,22.80,21.38,20.55,26.54
10541751,---,72.26,50.78,79.01,80.33
10541753,C530028O21Rik,-27.57,-21.37,-34.76,-27.42
10541762,Zfp384,32.14,50.13,16.96,23.87
10541771,Ing4,70.35,75.53,64.13,70.80
10541785,Acrbp or Ing4,81.52,83.87,81.95,78.25
10541799,Lpar5,88.88,92.67,80.25,88.21
10541803,Chd4,1.02,5.80,-3.95,-1.05
10541845,Nop2,18.05,12.21,17.06,24.47
10541862,Iffo1,85.08,83.31,86.13,86.05
10541873,Mrpl51,-59.75,-77.62,-36.28,-60.21
10541877,Vamp1,13.72,16.51,17.73,6.79
10541885,Scnn1a,-2.44,-3.56,-0.90,-2.85
10541895,Tnfrsf1a,97.89,97.86,97.84,98.03
10541910,Vwf,-19.86,-38.11,-12.48,-12.67
10541968,Ano2,-14.06,-26.30,-8.37,-12.90
10541998,Akap3,-30.98,-17.33,-64.31,-20.78
10542006,D6Wsu163e,-20.22,-3.51,-53.52,-2.30
10542021,---,-21.61,-29.92,-30.02,-6.13
10542023,Fgf6,89.87,90.63,92.98,85.46
10542028,Fgf23,87.04,92.25,88.95,76.62
10542034,---,67.63,44.99,72.07,80.55
10542036,---,62.66,78.27,65.79,30.39
10542038,Hmgb1,5.85,83.62,-9.00,-71.30
10542040,Parp11,20.98,32.01,6.37,24.41
10542050,Efcab4b,-4.79,8.12,-18.45,-1.18
10542060,---,0.18,-3.19,-7.43,25.49
10542066,Tspan11,-24.40,-16.91,-32.29,-25.45
10542077,Rpl18,5.85,83.62,-9.00,-71.30
10542079,Foxm1 or 4933413G19Rik,20.11,6.64,21.92,32.23
10542093,Nrip2,-16.70,-15.07,-10.99,-25.84
10542104,Gm10069,-52.30,-46.08,-70.51,-36.89
10542108,Tom1,85.76,82.50,87.56,86.76
10542112,Clec2h,-26.20,-26.96,-25.06,-26.70
10542120,Clec2i,81.06,89.11,88.60,58.20
10542129,Clec2g,86.51,80.72,87.70,89.63
10542140,Klrb1f,4.53,-2.82,6.90,20.17
10542150,Klrb1-ps1,-5.50,35.10,-0.90,-41.24
10542156,Clec2d,94.89,90.45,97.02,95.61
10542164,Clec12a,79.13,78.19,79.21,80.00
10542172,Clec1b,-25.25,-19.28,-31.96,-25.90
10542181,Clec9a or Clec1b,-2.96,-4.11,-3.90,-1.07
10542192,D630042F21Rik,-19.94,-30.28,-12.77,-20.17
10542200,Gabarapl1,-61.36,-73.21,-55.72,-52.23
10542205,Klre1,-31.86,-17.56,-61.00,-30.11
10542214,Klrd1,-14.09,-4.51,-25.83,-20.02
10542221,Mir680-1,-83.90,-56.95,-91.87,-92.33
10542223,5430401F13Rik,-21.87,-43.47,-10.58,-21.35
10542229,---,38.92,34.83,50.24,30.04
10542231,Prh1 or Prp2,86.02,89.91,76.28,88.63
10542237,---,86.85,81.50,90.99,85.52
10542239,Prp2,87.95,91.43,81.91,88.54
10542241,Tas2r120,-24.92,-78.57,15.56,-5.81
10542243,Tas2r124,-9.08,-57.73,29.19,-1.45
10542245,Tas2r102,-1.69,22.90,25.70,-30.53
10542247,Tas2r117,-8.19,-17.81,9.55,-13.83
10542249,Tas2r123,25.06,-3.94,46.26,29.95
10542251,Tas2r116,-13.92,14.68,-61.50,5.58
10542253,Tas2r110,63.48,85.85,44.10,39.67
10542255,Tas2r113,-12.56,-7.15,-28.53,-5.36
10542257,Tas2r125,44.01,53.60,45.44,30.35
10542259,Tas2r129,-11.26,1.99,20.10,-63.13
10542261,---,-22.47,5.10,14.83,-77.41
10542264,2700089E24Rik,-92.93,-95.10,-90.61,-92.26
10542267,5530400C23Rik,46.07,80.26,-0.63,22.23
10542270,---,53.34,85.89,12.47,37.48
10542275,Etv6,74.33,73.84,75.96,72.59
10542287,Bcl2l14,-8.19,-12.71,-9.56,-4.00
10542297,Loh12cr1,88.69,86.61,92.08,86.43
10542302,Crebl2,-40.58,-37.78,-57.11,-24.80
10542310,Cdkn1b,17.11,8.80,19.33,21.78
10542317,Cdkn1b,-76.25,-74.47,-67.13,-84.72
10542319,Apold1,-21.58,-14.09,-51.96,-11.30
10542321,Ddx47,63.90,62.77,51.97,74.40
10542335,Gprc5a,-35.53,-34.85,-40.87,-31.41
10542340,8430419L09Rik or LOC100861778,-50.33,-55.75,-55.17,-41.75
10542355,Emp1,-83.97,-78.35,-94.58,-76.19
10542365,---,-25.01,-17.10,-41.85,-17.00
10542367,---,-6.15,-12.11,-9.46,4.74
10542369,Gm8994,41.02,-5.39,63.95,49.81
10542371,---,-14.34,41.99,-33.60,-40.77
10542374,---,-2.34,4.33,21.65,-17.86
10542376,Rpl36al or Rpl36a or 1110034A24Rik,5.85,83.62,-9.00,-71.30
10542378,Atf7ip,-38.17,-11.52,-44.38,-51.46
10542395,---,1.79,9.73,2.89,-6.17
10542397,H2afj,81.31,79.09,83.86,79.97
10542401,BC049715 or C030030A07Rik,16.90,15.40,3.33,29.79
10542407,Pde6h,-23.35,-19.77,-15.50,-44.83
10542414,Ptpro,38.49,45.67,39.53,28.55
10542445,Strap,-80.46,-82.48,-78.45,-80.06
10542460,Dera,24.12,25.90,21.58,24.33
10542470,Mgst1,26.18,21.65,31.55,25.95
10542477,Pik3c2g,-22.35,-22.35,-35.62,-14.20
10542515,Capza3,-30.32,-49.49,-16.22,-32.13
10542518,---,85.55,81.93,86.31,88.24
10542520,Atp5h,5.85,83.62,-9.00,-71.30
10542522,Plekha5,-83.16,-86.12,-80.58,-82.19
10542555,---,-70.12,-70.32,-67.18,-73.31
10542557,Aebp2,-90.23,-76.76,-85.36,-97.75
10542573,---,-8.95,22.78,-2.15,-40.68
10542575,Pde3a,-56.44,-46.31,-65.34,-60.84
10542592,Gm10400,-46.83,-33.65,-63.21,-45.13
10542594,Gm10210,-53.79,-84.46,-19.73,-61.68
10542596,Slco1c1,-27.57,-11.62,-66.80,-24.03
10542615,Slco1b2,-37.26,-18.83,-30.08,-71.35
10542632,Iapp,-23.22,-17.72,-41.54,-18.09
10542636,Pyroxd1 or Recql,-86.53,-94.98,-70.43,-84.35
10542650,Golt1b,-31.79,-33.23,-45.54,-14.91
10542656,B230216G23Rik,20.31,-11.00,69.50,-11.99
10542662,5330439B14Rik,-3.55,-19.88,16.25,-1.52
10542665,Cmas,-23.38,-34.53,-21.22,-11.48
10542674,Gm7457,-13.12,12.70,5.83,-59.26
10542677,Etnk1,-86.54,-83.27,-88.65,-86.88
10542686,D6Ertd474e,-18.29,-7.70,-55.05,-10.79
10542691,Lrmp,66.62,61.70,67.33,71.06
10542714,Lyrm5 or Kras,-93.02,-92.05,-95.91,-90.15
10542722,Rps25,5.85,83.62,-9.00,-71.30
10542724,1700073E17Rik,56.85,13.41,87.26,49.80
10542727,Tuba3b or Tuba3a,-7.28,-7.56,-4.39,-11.86
10542731,Rassf8,-33.46,-56.40,-47.28,-3.34
10542738,Rassf8,-49.97,-37.52,-46.43,-67.06
10542740,Sspn,-60.54,-37.05,-57.32,-90.61
10542745,Fgfr1op2,-42.18,-37.71,-34.81,-53.52
10542750,Med21,-12.33,-21.26,-6.08,-8.04
10542757,Stk38l,-91.61,-86.84,-89.44,-95.82
10542762,---,66.94,57.88,69.84,72.77
10542764,Arntl2,-56.08,-66.57,-57.53,-43.93
10542780,1700023A16Rik or LOC100862499,-19.42,-35.30,-14.26,-13.41
10542791,Ppfibp1,-90.78,-89.09,-93.92,-88.98
10542822,Rep15,-58.18,-39.76,-65.85,-69.71
10542824,Mrps35,-10.00,-43.20,37.50,-23.65
10542834,Gm5887,-17.32,-20.56,-4.55,-29.48
10542836,Klhdc5,2.47,-10.06,-1.39,17.46
10542840,E330012B07Rik,13.29,56.20,-42.52,44.83
10542842,Ccdc91,-84.34,-80.73,-82.91,-88.27
10542857,Far2,-29.75,-27.76,-24.21,-39.14
10542872,Rps4y2,-25.31,-28.38,-20.29,-27.43
10542875,3010003L21Rik,-9.29,-45.19,33.43,-7.09
10542878,---,52.86,63.31,47.91,43.12
10542880,4833442J19Rik,-62.36,-80.53,-44.58,-58.89
10542885,2810474O19Rik,-96.59,-94.24,-96.49,-98.09
10542892,Nacc1,26.13,15.32,33.39,27.18
10542894,---,69.86,75.33,62.85,70.24
10542896,Bicd1,-54.12,-65.76,-55.14,-42.59
10542911,Samd9l,-45.48,-42.17,-41.31,-54.65
10542917,Hepacam2,-26.95,-18.49,-23.14,-48.82
10542929,Calcr,-14.30,-12.47,-13.35,-17.76
10542949,Mir653,-71.19,-49.58,-90.22,-65.25
10542951,Mir489,-43.80,1.93,-63.56,-76.44
10542953,Tfpi2,-21.07,-24.89,-22.72,-16.54
10542959,Bet1,-32.02,-38.84,-15.91,-38.94
10542965,Sgce,-58.71,-55.03,-59.89,-61.14
10542981,Gmfg or Gm9835,45.51,46.20,46.48,43.65
10542983,Pon1,-20.25,-10.66,-19.21,-43.58
10542993,Pon3,-46.99,-54.57,-46.49,-41.46
10543004,Pon2,45.03,44.79,46.96,43.39
10543017,Pdk4,-73.05,-90.55,-55.84,-74.57
10543029,---,5.85,83.62,-9.00,-71.30
10543031,Slc25a13,-2.24,-2.54,-1.07,-3.34
10543052,Rps27a,5.85,83.62,-9.00,-71.30
10543054,Shfm1,14.40,12.22,13.85,16.92
10543058,Dlx5,-11.08,-5.28,-26.06,-9.42
10543065,---,64.53,56.40,76.92,57.22
10543067,Asns,-54.35,-59.19,-43.63,-60.31
10543080,Rnps1,5.85,83.62,-9.00,-71.30
10543082,Col28a1,-24.98,-59.96,-6.88,-13.05
10543114,Rpa3,-54.81,-47.16,-74.75,-41.83
10543118,Glcci1,-53.02,-68.77,-59.43,-31.59
10543120,Ica1,-59.75,-61.57,-59.37,-58.42
10543134,Ndufa4,17.20,14.43,18.96,17.95
10543140,Gm6578,-23.45,-17.12,-19.29,-38.51
10543145,Thsd7a,-39.46,-19.70,-52.03,-54.55
10543173,Vwde,-1.06,-2.71,6.54,-1.63
10543204,Tmem168,63.87,72.69,68.59,49.13
10543213,B630005N14Rik,-47.47,-30.49,-29.54,-69.01
10543219,Gpr85,-31.46,-14.13,-48.76,-43.67
10543226,2610001J05Rik,-56.64,-70.52,-41.82,-55.93
10543231,---,-2.56,19.31,-8.98,-5.95
10543233,Ppp1r3a,-56.18,-40.01,-68.40,-61.81
10543239,Tfec,-3.58,-8.78,-5.22,4.69
10543249,---,-40.08,-29.24,-51.66,-40.44
10543253,Wnt2,-34.23,-49.85,-37.35,-19.16
10543259,Asz1,-33.93,-27.78,-57.61,-22.50
10543273,Cttnbp2,-46.68,-43.04,-64.78,-35.86
10543302,---,-76.82,-58.97,-82.09,-85.08
10543304,---,7.73,65.91,14.22,-44.27
10543306,Tspan12,-84.21,-83.48,-93.51,-72.62
10543317,Rpl21,5.85,83.62,-9.00,-71.30
10543319,Fam3c,-93.20,-91.57,-95.18,-92.85
10543333,Aass,-66.56,-65.59,-84.02,-52.89
10543358,---,5.85,83.62,-9.00,-71.30
10543360,---,5.85,83.62,-9.00,-71.30
10543362,Fezf1,-8.39,-14.01,-2.75,-16.06
10543369,Cadps2,-40.40,-28.97,-35.24,-62.18
10543402,Rnf133,-51.35,-90.37,-12.02,-57.80
10543407,Rnf148,-51.59,-96.42,-24.70,-19.41
10543409,Tas2r118,19.78,36.68,1.58,16.41
10543411,Slc13a1,-29.51,-25.83,-39.97,-24.92
10543428,Iqub,-55.02,-83.53,-45.03,-37.92
10543442,Ndufa5,-78.43,-90.08,-77.55,-66.08
10543448,Wasl,-99.73,-100.00,-99.61,-99.51
10543460,Tmem229a,-2.66,-2.37,-3.19,-2.41
10543464,Rpl7a,5.85,83.62,-9.00,-71.30
10543466,Gpr37,-19.84,-20.84,-22.12,-16.98
10543471,Pot1a,-4.12,-8.51,6.81,-12.98
10543492,---,15.65,-24.74,3.71,63.61
10543494,Grm8,-65.56,-85.79,-68.73,-38.63
10543510,Mir592 or Grm8,79.16,83.16,92.26,5.67
10543512,Zfp800,-95.82,-73.14,-98.62,-98.34
10543522,---,76.39,84.41,84.15,50.23
10543524,Gcc1 or Fscn3,88.98,91.52,86.52,89.22
10543530,Pax4,34.79,24.10,41.26,37.26
10543544,Lrrc4,-22.86,-19.24,-23.85,-25.51
10543549,---,23.77,71.60,-14.72,-5.31
10543551,Rbm28,-74.30,-78.93,-66.30,-76.62
10543572,Impdh1,1.44,-4.38,-8.56,20.57
10543591,Opn1sw,-50.36,-87.29,-39.85,-26.37
10543600,Kcp,-7.34,-39.68,13.69,7.42
10543650,Tnpo3,-4.90,0.31,-9.54,-10.05
10543676,1700080G18Rik,93.42,90.24,96.82,88.67
10543678,---,-9.59,10.27,-10.56,-30.75
10543680,Mir182,5.04,17.89,22.75,-10.49
10543682,Mir96,20.04,-11.73,40.51,41.44
10543684,Mir183,-5.82,-18.97,48.14,-25.42
10543686,Ube2h,-65.57,-69.67,-65.38,-61.90
10543695,---,-57.72,-47.19,-62.97,-62.97
10543697,Zc3hc1 or LOC100862136,39.47,31.42,33.98,51.39
10543709,Tmem209,-9.02,3.82,-15.91,-15.04
10543725,Tsga14,-58.70,-76.74,-65.25,-29.22
10543737,Copg2,43.76,39.66,40.95,49.77
10543762,Tsga13,-41.59,-47.16,-53.48,-28.16
10543772,Klf14,95.56,93.82,96.61,95.25
10543779,Mir29a,-54.10,-68.96,-22.65,-83.25
10543781,Mir29b-1,-58.33,-58.79,-74.58,-43.64
10543783,Psma3,5.85,83.62,-9.00,-71.30
10543785,AB041803,24.61,38.10,21.04,12.79
10543791,Podxl,-48.55,-60.27,-40.44,-46.84
10543802,Plxna4,-20.80,-17.98,-30.30,-16.76
10543835,Chchd3,-86.17,-88.70,-87.96,-79.03
10543846,Slc35b4,22.92,33.68,6.45,27.52
10543859,Akr1b3 or Gm6644,5.85,83.62,-9.00,-71.30
10543870,Npn2,-33.58,-39.06,-21.97,-42.81
10543872,3110062M04Rik or Tmem140,56.21,47.60,70.37,47.30
10543879,Wdr91,48.99,49.79,58.03,38.14
10543895,2010107G12Rik,-23.86,-25.09,-22.78,-23.83
10543904,Cnot4,-98.79,-98.99,-98.14,-99.23
10543921,Slc13a4,-19.63,-11.25,-26.81,-24.42
10543939,Fam180a,-1.87,41.03,-17.17,-12.52
10543944,Mtpn,-70.16,-56.40,-69.19,-78.91
10543952,9330158H04Rik,-14.57,-3.06,-21.69,-22.89
10543959,Ptn,-49.38,-42.08,-56.43,-51.92
10543967,Dgki,-35.65,-33.12,-37.08,-36.86
10544002,Creb3l2,-64.47,-60.89,-74.82,-56.94
10544015,Ybx1,21.75,9.04,24.13,34.21
10544017,Svopl,-6.74,-7.16,-10.06,-3.79
10544036,Atp6v0a4 or D630045J12Rik or Tmem213,-39.46,-34.08,-30.31,-58.02
10544062,D630045J12Rik,-34.40,-20.53,-48.26,-36.96
10544084,Zc3hav1l,34.38,25.82,28.90,45.70
10544089,Zc3hav1,59.55,54.43,64.14,59.71
10544106,Zc3hav1,-32.78,-21.78,-28.74,-48.23
10544108,Klrg2,-0.07,25.72,3.16,-10.16
10544114,Hipk2,-77.79,-71.14,-78.61,-82.99
10544133,Parp12,37.71,50.79,26.56,36.93
10544148,Jhdm1d,-70.66,-39.08,-72.65,-83.51
10544150,Jhdm1d,-46.14,-33.18,-45.40,-57.22
10544171,Slc37a3,-25.94,-18.46,-33.71,-25.36
10544186,Mkrn1,25.37,19.54,29.31,26.62
10544197,---,-7.16,-4.76,-64.42,57.68
10544199,Dennd2a,-41.50,-27.63,-33.87,-63.74
10544219,Braf,-97.27,-96.79,-96.42,-98.12
10544243,Mrps33,-56.41,-62.92,-46.82,-58.66
10544248,---,4.57,16.98,-13.99,19.03
10544250,E330009J07Rik,-56.86,-67.49,-57.94,-47.09
10544252,E330009J07Rik,-65.80,-79.39,-60.84,-55.98
10544263,Prss37,-26.59,-22.65,-13.98,-54.95
10544271,Olfr461,-25.91,-22.63,-17.97,-38.53
10544273,Clec5a,-6.84,-8.27,-5.97,-6.43
10544284,Tas2r138,50.53,62.80,67.76,-0.27
10544286,Moxd2,-9.40,-10.91,-9.93,-7.61
10544300,Prss58,-25.26,-8.92,-65.13,-24.03
10544307,1700074P13Rik,-61.29,-29.89,-64.60,-90.65
10544315,---,-10.10,-0.48,-11.30,-36.30
10544320,1810009J06Rik or Gm2663,5.85,83.62,-9.00,-71.30
10544326,2210010C04Rik,-20.47,-25.93,-25.26,-12.74
10544333,Try5,-14.43,-31.18,-10.71,-8.50
10544338,Prss3,-21.90,-19.92,-10.22,-47.61
10544342,Gm10334 or Prss3 or Gm5771 or Prss1 or Try4,5.85,83.62,-9.00,-71.30
10544348,Trpv6,-16.72,-8.52,-30.74,-17.29
10544365,Trpv5,-12.68,-6.69,-13.18,-22.56
10544383,Kel,-12.11,-6.69,-8.95,-33.26
10544403,Olfr459,4.83,16.26,-14.34,26.14
10544406,Fam131b,-21.79,-24.40,-25.28,-16.51
10544415,---,28.21,31.18,-14.26,61.93
10544417,Epha1 or Zyx,-13.09,-12.64,-12.70,-14.07
10544436,Olfr458,36.73,11.26,43.54,51.23
10544438,Olfr457 or Olfr458 or Olfr456,12.15,15.33,13.26,7.49
10544440,Olfr456 or Olfr458 or Olfr457,5.85,83.62,-9.00,-71.30
10544442,Olfr455,73.61,82.52,89.68,13.97
10544444,Fam115e,31.26,41.07,38.82,8.17
10544452,Fam115c,-57.31,-46.98,-64.16,-61.13
10544462,Fam115a,-62.44,-72.35,-57.34,-58.85
10544477,Nobox,-12.10,-12.89,-28.26,-4.41
10544487,Tpk1,-75.78,-66.68,-64.43,-91.54
10544497,Tarbp2,9.59,-9.75,-7.31,46.97
10544499,Cul1,91.15,89.73,90.93,92.19
10544501,Ezh2,-51.24,-47.40,-60.27,-45.28
10544523,Rny1,75.48,67.17,79.11,80.34
10544525,Pdia4 or Mir704,6.03,-8.00,3.88,20.99
10544538,---,-32.68,-24.78,-35.75,-37.02
10544540,Rpl35a or Ino80,5.85,83.62,-9.00,-71.30
10544542,Zfp786,-1.91,25.43,-30.16,15.05
10544547,Zfp777,19.41,-17.50,46.49,27.19
10544555,Zfp746,59.00,70.34,46.66,57.07
10544563,Zfp467,93.66,94.71,95.06,90.23
10544570,Pcnp,13.62,18.36,11.16,12.04
10544573,Rarres2 or Lrrc61,-31.41,-29.04,-39.66,-27.18
10544583,Gimap6,-42.42,-44.42,-45.09,-37.91
10544588,Gimap3,-41.57,-45.70,-35.56,-44.40
10544596,Tmem176b,32.39,40.77,25.87,29.75
10544608,---,78.80,68.40,51.00,96.27
10544610,Igf2bp3,-39.26,-28.75,-39.67,-53.93
10544629,Tra2a,-89.99,-81.40,-95.23,-90.25
10544638,Tra2a,-78.76,-59.82,-88.63,-82.86
10544640,Tra2a,26.68,42.12,19.60,16.56
10544642,---,68.12,66.89,81.88,45.43
10544644,Dfna5,-50.38,-65.07,-34.45,-55.34
10544648,Dfna5,55.28,52.06,53.09,59.67
10544660,Osbpl3,17.35,3.60,26.81,20.18
10544687,Cycs,-15.86,-39.16,14.93,-23.08
10544689,4921507P07Rik,-34.84,-18.25,-49.14,-39.88
10544702,---,5.85,83.62,-9.00,-71.30
10544704,Npvf,-3.40,62.56,-44.59,-10.77
10544707,---,6.11,-11.47,42.82,-3.35
10544715,Mir148a,-28.64,-32.52,-31.95,-22.44
10544717,---,78.02,83.44,79.44,66.51
10544720,Hnrnpa2b1 or LOC100045191,-88.70,-87.79,-89.04,-89.11
10544732,Skap2,71.55,70.88,70.59,73.05
10544746,Hoxa1,-25.26,-18.46,-32.17,-26.33
10544751,Hoxa2,-9.49,-6.42,-8.19,-14.35
