Probeset_ID,Gene Symbol,MF SLN,Sample_,Sample_
10338754,---,60.27,56.51,64.00
10338755,---,89.84,93.04,84.02
10338756,---,-7.07,40.82,-51.32
10338757,---,-34.79,-13.53,-54.99
10338758,---,58.99,-14.84,94.26
10338759,---,-75.95,-93.47,-40.49
10338760,---,-54.56,-66.42,-39.14
10338761,---,-63.02,33.02,-99.47
10338762,---,85.64,74.45,91.69
10338763,---,-59.73,-4.71,-84.91
10338764,---,11.83,-7.97,33.57
10338765,---,-89.87,-93.37,-84.98
10338766,---,-98.76,-96.64,-99.61
10338767,---,82.14,-5.96,96.87
10338768,---,-46.16,-43.21,-49.53
10338769,---,0.18,-21.32,16.87
10338770,---,76.56,4.41,94.85
10338771,---,65.35,73.23,56.25
10338772,---,-71.94,-91.52,-44.40
10338773,---,-36.73,-72.75,22.20
10338774,---,51.34,55.36,47.72
10338775,---,36.70,-8.20,68.84
10338776,---,20.01,8.34,29.15
10338777,---,-38.39,-35.30,-41.97
10338778,---,69.25,-26.88,97.58
10338779,---,-96.11,-97.92,-93.26
10338780,---,72.43,96.90,-25.73
10338781,---,51.89,70.05,25.45
10338782,---,97.01,99.23,85.49
10338783,---,-96.94,-96.16,-97.71
10338784,---,44.64,50.38,36.76
10338785,---,32.25,75.14,-31.61
10338786,---,-80.59,-91.82,-66.68
10338787,---,-24.86,-95.50,77.90
10338788,---,44.39,-36.03,90.82
10338789,---,-71.96,-73.10,-70.93
10338790,---,-78.52,-81.75,-75.32
10338791,---,-66.89,-88.53,-14.09
10338792,---,96.12,94.87,96.91
10338793,---,61.74,38.60,76.64
10338794,---,-57.51,-83.53,-19.70
10338795,---,-67.29,-93.48,-36.80
10338796,---,-71.40,-31.79,-93.97
10338797,---,-71.40,-72.51,-70.33
10338798,---,-13.10,-95.71,74.90
10338799,---,-38.21,-25.50,-50.75
10338800,---,-21.82,-32.90,-10.24
10338801,---,86.00,90.75,79.57
10338802,---,-50.16,-66.79,-15.64
10338803,---,45.59,-49.54,96.90
10338804,---,28.94,26.42,31.06
10338805,---,-94.75,-98.96,-79.23
10338806,---,93.98,84.96,97.79
10338807,---,-39.04,-49.48,-28.83
10338808,---,-61.01,-93.20,-10.52
10338809,---,-29.43,-98.37,62.40
10338810,---,-53.62,-60.29,-44.74
10338811,---,-59.76,-88.46,-25.52
10338812,---,-67.74,-80.44,-41.50
10338813,---,-22.00,-22.43,-21.64
10338814,---,16.17,17.15,15.06
10338815,---,69.51,45.58,87.56
10338816,---,-63.89,2.40,-90.20
10338817,---,71.59,80.02,60.36
10338818,---,-96.34,-98.37,-93.76
10338819,---,-7.43,-38.73,25.41
10338820,---,49.23,-13.12,86.45
10338821,---,-72.57,-69.08,-75.01
10338822,---,-54.57,39.57,-94.68
10338823,---,-55.88,-69.77,-39.93
10338824,---,-95.71,-99.66,-80.11
10338825,---,-18.23,-51.33,12.72
10338826,---,-0.47,19.66,-21.35
10338827,---,-87.74,-98.03,-56.69
10338828,---,17.54,-79.07,83.36
10338829,---,-43.86,-38.20,-49.01
10338830,---,-23.77,-71.57,30.12
10338831,---,38.49,16.94,54.86
10338832,---,-95.97,-99.29,-79.25
10338833,---,-90.13,-98.98,-58.69
10338834,---,65.03,80.03,39.90
10338835,---,-74.99,-84.47,-62.90
10338836,---,-8.19,-37.54,-0.68
10338837,---,-98.73,-97.08,-99.45
10338838,---,-85.51,-50.47,-98.89
10338839,---,-25.21,-65.43,19.84
10338840,---,39.89,-26.32,82.74
10338841,---,-32.85,-71.97,21.41
10338842,---,63.65,87.88,-16.07
10338843,---,75.90,89.13,55.91
10338844,---,79.50,76.56,82.84
10338845,---,-40.45,-88.14,16.47
10338846,---,14.06,-6.65,34.55
10338847,---,24.57,34.10,15.15
10338848,---,-14.99,14.74,-42.21
10338849,---,-14.75,-46.92,21.28
10338850,---,-7.99,14.45,-27.16
10338851,---,0.63,-63.02,65.28
10338852,---,-42.03,-52.34,-30.71
10338853,---,53.46,42.84,62.24
10338854,---,-59.56,-60.20,-58.96
10338855,---,34.03,5.95,59.63
10338856,---,-80.65,-79.66,-81.91
10338857,---,-6.13,-4.42,-7.72
10338858,---,-89.23,-96.13,-76.33
10338859,---,40.39,14.06,63.18
10338860,---,43.83,61.72,17.96
10338861,---,47.16,65.41,20.67
10338862,---,86.91,93.06,77.91
10338863,---,41.87,-35.26,83.95
10338864,---,26.64,-18.73,64.13
10338865,---,-74.40,-26.05,-96.27
10338866,---,-61.12,-93.41,-20.02
10338867,---,23.51,21.76,25.13
10338868,---,73.81,85.31,58.74
10338869,---,57.76,21.31,79.90
10338870,---,-52.97,-94.29,49.09
10338871,---,-6.50,15.12,-24.80
10338872,---,-76.78,-73.27,-80.27
10338873,---,59.83,6.91,83.20
10338874,---,85.34,75.67,91.47
10338875,---,98.61,99.29,97.35
10338876,---,-80.26,-88.83,-69.79
10338877,---,14.05,72.59,-52.97
10338878,---,62.84,-14.51,91.40
10338879,---,-64.17,42.85,-99.42
10338880,---,-70.04,-57.63,-79.59
10338881,---,-80.54,-87.25,-72.80
10338882,---,-92.09,-94.85,-88.05
10338883,---,47.95,-10.24,82.21
10338884,---,-97.93,-96.41,-98.78
10338885,---,14.18,46.52,-17.10
10338886,---,67.07,-18.67,92.24
10338887,---,-20.51,9.26,-47.71
10338888,---,97.13,96.35,97.54
10338889,---,69.65,0.67,91.24
10338890,---,-29.99,-86.80,55.63
10338891,---,82.00,85.54,78.17
10338892,---,86.70,81.40,90.80
10338893,---,53.93,88.42,-13.97
10338894,---,55.66,81.49,8.72
10338895,---,-49.33,-89.87,29.95
10338896,---,-59.47,-96.07,0.00
10338897,---,25.95,-73.38,89.05
10338898,---,-8.49,-6.05,-11.26
10338899,---,-43.03,-34.52,-51.36
10338900,---,-14.07,35.98,-59.51
10338901,---,-52.18,-6.11,-90.79
10338902,---,-93.66,-80.19,-98.79
10338903,---,18.10,26.56,8.33
10338904,---,90.30,93.30,86.02
10338905,---,-97.78,-98.23,-97.26
10338906,---,-98.55,-100.00,-74.80
10338907,---,-49.52,-64.89,-31.95
10338908,---,38.50,59.94,19.87
10338909,---,72.49,70.39,74.52
10338910,---,-81.30,-87.46,-62.60
10338911,---,-44.47,-35.67,-52.26
10338912,---,-10.30,41.59,-56.55
10338913,---,-20.18,56.62,-83.09
10338914,---,2.35,4.19,0.56
10338915,---,68.28,33.33,87.11
10338916,---,75.83,37.95,88.68
10338917,---,-50.31,-91.91,4.08
10338918,---,-87.09,-87.33,-86.64
10338919,---,-98.30,-41.74,-99.95
10338920,---,2.81,0.00,13.55
10338921,---,-45.74,-98.05,45.40
10338922,---,-24.43,-18.58,-30.39
10338923,---,-47.46,-61.16,-32.84
10338924,---,3.14,32.92,-22.16
10338925,---,54.41,85.88,3.28
10338926,---,56.14,97.14,-69.82
10338927,---,-98.75,-98.15,-99.03
10338928,---,-68.76,-50.13,-83.26
10338929,---,87.66,95.53,68.75
10338930,---,-82.52,-66.40,-92.78
10338931,---,7.81,-22.63,40.33
10338932,---,99.02,99.48,98.08
10338933,---,-28.91,-14.97,-47.77
10338934,---,26.55,20.34,32.69
10338935,---,82.17,65.52,92.32
10338936,---,-88.01,-84.67,-91.00
10338937,---,87.04,67.50,94.42
10338938,---,26.65,6.64,47.48
10338939,---,1.45,-30.50,43.15
10338940,---,28.66,6.36,47.62
10338941,---,29.87,-80.73,94.45
10338942,---,37.79,71.96,0.84
10338943,---,40.62,25.97,53.65
10338944,---,-3.34,-55.43,56.84
10338945,---,-8.21,-82.08,75.90
10338946,---,-97.76,-91.99,-99.61
10338947,---,20.90,47.57,-9.42
10338948,---,-30.98,-38.32,-23.74
10338949,---,68.71,35.22,87.09
10338950,---,-84.56,-98.19,-52.85
10338951,---,-51.95,-67.63,-33.51
10338952,---,-56.88,-74.09,-36.80
10338953,---,93.92,91.39,95.69
10338954,---,-86.35,-92.48,-62.29
10338955,---,-1.08,-3.87,-0.41
10338956,---,-47.49,-43.21,-52.45
10338957,---,-90.95,-62.75,-99.21
10338958,---,-16.27,-11.34,-20.99
10338959,---,-50.44,58.11,-92.56
10338960,---,90.27,91.95,88.41
10338961,---,45.63,-11.80,77.45
10338962,---,64.96,61.28,68.01
10338963,---,-99.34,-99.26,-99.46
10338964,---,-55.12,54.40,-97.51
10338965,---,-2.45,49.30,-51.21
10338966,---,-41.15,-97.13,72.26
10338967,---,88.57,91.10,84.58
10338968,---,8.34,-77.41,82.22
10338969,---,-23.41,-79.81,41.66
10338970,---,-50.03,-21.88,-74.29
10338971,---,-89.95,-95.59,-78.42
10338972,---,-93.91,-97.23,-75.80
10338973,---,-38.31,-44.49,-31.24
10338974,---,-23.87,-21.48,-26.42
10338975,---,51.16,-53.89,94.33
10338976,---,-18.48,-12.09,-24.51
10338977,---,-26.17,-28.32,-24.06
10338978,---,-20.43,-64.19,30.34
10338979,---,80.01,91.77,54.39
10338980,---,-6.14,-72.42,67.45
10338981,---,-42.62,21.24,-81.86
10338982,---,-78.69,-85.66,-70.32
10338983,---,-57.13,-20.10,-79.68
10338984,---,52.65,-4.22,93.16
10338985,---,-40.41,-96.05,-4.39
10338986,---,36.01,48.69,19.53
10338987,---,-94.10,-83.58,-97.83
10338988,---,2.68,0.46,4.99
10338989,---,17.84,14.22,21.66
10338990,---,-29.79,-68.26,15.82
10338991,---,60.59,94.78,-43.96
10338992,---,-51.33,-67.00,-31.02
10338993,---,82.49,90.22,71.83
10338994,---,-55.61,-33.49,-70.74
10338995,---,-2.46,-52.07,59.73
10338996,---,-90.57,-63.44,-98.71
10338997,---,28.67,48.25,4.23
10338998,---,16.72,95.14,-96.49
10338999,---,-77.75,-100.00,21.52
10339000,---,-60.33,-98.10,-4.15
10339001,---,-55.94,-83.61,-20.80
10339002,---,-41.04,-29.18,-52.49
10339003,---,-58.38,-52.57,-64.01
10339004,---,-23.35,-79.81,55.66
10339005,---,96.30,88.56,98.72
10339006,---,-29.98,-40.44,-20.85
10339007,---,-16.83,-38.75,7.28
10339008,---,-59.52,11.51,-95.21
10339009,---,-85.60,-96.44,-53.87
10339010,---,95.48,99.82,5.99
10339011,---,-55.15,-51.06,-59.42
10339012,---,-16.32,-90.68,74.36
10339013,---,-65.18,-61.25,-68.44
10339014,---,36.29,95.10,-65.11
10339015,---,-2.46,-56.76,62.32
10339016,---,49.61,79.97,-8.70
10339017,---,89.51,94.83,79.52
10339018,---,-88.86,-75.41,-95.59
10339019,---,-73.69,-93.77,-42.08
10339020,---,66.57,15.72,87.62
10339021,---,-29.00,-70.24,14.42
10339022,---,-56.84,-32.57,-74.81
10339023,---,-28.57,-27.93,-29.72
10339024,---,16.01,33.82,-1.22
10339025,---,-93.58,-99.66,-68.87
10339026,---,-44.18,-7.96,-77.04
10339027,---,96.95,96.46,97.57
10339028,---,-17.06,-47.68,14.67
10339029,---,96.48,95.32,97.43
10339030,---,-93.99,-97.25,-81.25
10339031,---,-56.92,-77.20,-30.92
10339032,---,-44.00,-96.19,16.59
10339033,---,12.99,-17.03,43.64
10339034,---,68.12,47.32,79.45
10339035,---,-7.41,-50.09,48.16
10339036,---,16.68,14.21,19.64
10339037,---,14.30,-5.00,31.99
10339038,---,1.68,81.97,-76.31
10339039,---,64.89,66.26,63.46
10339040,---,-7.05,-94.70,85.57
10339041,---,62.15,-31.19,96.21
10339042,---,-75.40,-99.79,-14.73
10339043,---,-7.87,-86.28,73.97
10339044,---,95.25,93.67,95.97
10339045,---,33.11,-16.38,70.51
10339046,---,-8.81,-26.09,10.00
10339047,---,-64.22,-94.90,-25.82
10339048,---,-23.31,-26.44,-20.65
10339049,---,-60.23,-88.18,-24.23
10339050,---,81.84,-49.56,99.19
10339051,---,29.19,64.67,-14.25
10339052,---,-66.40,-73.47,-58.20
10339053,---,-11.20,-50.92,35.19
10339054,---,49.98,-19.61,88.63
10339055,---,-55.91,-54.19,-57.66
10339056,---,-47.91,-39.92,-55.16
10339057,---,-34.19,-32.98,-35.34
10339058,---,92.05,84.62,94.99
10339059,---,-48.53,-57.76,-39.86
10339060,---,-30.07,-50.36,-12.71
10339061,---,34.83,34.93,34.70
10339062,---,-71.50,-83.24,-33.10
10339063,---,-2.60,-73.57,71.08
10339064,---,-87.64,-92.52,-77.09
10339065,---,14.77,10.09,21.11
10339066,---,1.87,-7.08,11.05
10339067,---,-85.17,-77.46,-90.40
10339068,---,-1.03,0.51,-3.14
10339069,---,63.17,74.89,46.19
10339070,---,83.06,60.86,94.04
10339071,---,-98.05,-98.71,-97.00
10339072,---,81.05,-1.79,98.36
10339073,---,-6.60,-37.35,30.04
10339074,---,-13.28,-41.14,16.04
10339075,---,12.95,10.57,15.70
10339076,---,-0.99,19.77,-17.83
10339077,---,-94.20,-99.53,-73.50
10339078,---,-99.33,-99.25,-99.35
10339079,---,-42.71,-43.91,-41.51
10339080,---,-19.11,-7.96,-28.44
10339081,---,5.17,30.93,-12.95
10339082,---,39.44,31.97,46.26
10339083,---,-17.74,-26.22,-8.39
10339084,---,-90.34,-98.86,-55.20
10339085,---,21.70,-0.74,41.13
10339086,---,-63.31,-98.18,-1.12
10339087,---,3.65,-79.19,84.50
10339088,---,60.43,40.94,71.83
10339089,---,-3.01,-16.96,11.39
10339090,---,39.09,-21.86,81.00
10339091,---,-26.48,-1.63,-55.24
10339092,---,-39.68,-17.19,-61.27
10339093,---,-71.34,-76.00,-64.52
10339094,---,-71.65,-69.35,-73.77
10339095,---,17.47,-18.84,57.25
10339096,---,-76.55,-95.64,-38.17
10339097,---,-78.30,-80.31,-76.80
10339098,---,-98.04,-99.06,-96.90
10339099,---,-20.84,-89.24,70.87
10339100,---,-43.50,-15.63,-68.60
10339101,---,-90.86,-92.23,-89.49
10339102,---,-46.75,-75.91,-21.89
10339103,---,-35.48,-71.83,3.91
10339104,---,-32.98,43.20,-81.84
10339105,---,8.71,-1.14,21.21
10339106,---,-7.07,-11.60,-1.95
10339107,---,81.21,79.26,82.82
10339108,---,2.11,68.58,-66.80
10339109,---,69.71,68.95,70.57
10339110,---,-93.25,30.61,-99.91
10339111,---,-15.02,-15.82,-14.31
10339112,---,87.51,97.70,1.00
10339113,---,51.33,43.33,58.78
10339114,---,9.04,19.16,-0.20
10339115,---,9.78,-96.57,93.53
10339116,---,-99.32,-99.93,-98.50
10339117,---,-17.33,84.30,-91.68
10339118,---,95.25,94.49,95.57
10339119,---,-92.43,-87.81,-95.50
10339120,---,44.99,0.60,79.90
10339121,---,98.72,99.06,98.08
10339122,---,25.98,62.34,-18.72
10339123,---,93.96,84.52,97.75
10339124,---,-85.29,-91.63,-76.46
10339125,---,97.78,98.44,96.46
10339126,---,30.81,7.10,51.52
10339127,---,-16.33,-10.88,-21.83
10339128,---,-33.45,1.61,-69.46
10339129,---,94.75,97.27,88.47
10339130,---,-72.75,-76.38,-68.05
10339131,---,54.24,40.68,66.18
10339132,---,-24.85,-46.85,1.94
10339133,---,69.82,68.18,71.42
10339134,---,-68.17,-85.07,-43.43
10339135,---,39.93,-13.14,76.27
10339136,---,-50.35,59.31,-97.33
10339137,---,78.05,83.91,71.25
10339138,---,-75.90,58.47,-99.36
10339139,---,11.42,13.22,9.78
10339140,---,9.32,-8.49,27.86
10339141,---,-66.57,52.03,-98.52
10339142,---,-95.56,-74.17,-99.84
10339143,---,-31.78,-78.04,2.78
10339144,---,-77.00,-47.59,-92.42
10339145,---,-97.74,-97.48,-98.14
10339146,---,85.34,-7.64,97.04
10339147,---,-16.56,-4.79,-79.74
10339148,---,-79.51,-97.17,-27.83
10339149,---,65.58,95.89,-43.15
10339150,---,-38.05,-51.79,-22.47
10339151,---,84.06,88.47,78.19
10339152,---,-64.17,-97.34,-4.08
10339153,---,-92.80,-95.83,-86.02
10339154,---,32.90,-31.28,77.58
10339155,---,28.36,31.75,25.51
10339156,---,11.38,5.64,19.81
10339157,---,-58.07,-57.48,-58.47
10339158,---,2.70,27.43,-17.36
10339159,---,-7.99,-16.98,2.85
10339160,---,-93.67,-33.83,-99.75
10339161,---,-87.94,-96.05,-60.32
10339162,---,47.37,77.67,-7.11
10339163,---,-36.17,-22.95,-46.64
10339164,---,96.88,96.09,97.43
10339165,---,-43.37,-65.56,-14.36
10339166,---,1.39,-42.57,57.94
10339167,---,54.94,89.93,-15.97
10339168,---,43.77,89.71,-39.73
10339169,---,-13.70,92.66,-98.39
10339170,---,92.85,95.37,86.86
10339171,---,41.41,27.08,53.40
10339172,---,-45.85,-74.60,-3.88
10339173,---,66.54,85.60,36.90
10339174,---,-98.01,-99.85,-77.66
10339175,---,-8.43,-28.60,12.45
10339176,---,28.64,-30.52,80.35
10339177,---,-72.58,-68.95,-76.83
10339178,---,-27.30,13.45,-78.23
10339179,---,98.74,99.78,92.25
10339180,---,76.20,71.20,80.79
10339181,---,-43.95,-84.29,-6.20
10339182,---,83.65,81.49,84.91
10339183,---,96.38,95.14,97.22
10339184,---,-96.00,-87.41,-98.36
10339185,---,-84.96,-90.30,-78.62
10339186,---,-26.97,-27.22,-26.69
10339187,---,-29.22,-42.78,-15.66
10339188,---,-34.38,-44.63,-23.70
10339189,---,65.70,51.86,76.83
10339190,---,-81.10,-78.95,-83.11
10339191,---,-94.56,-87.91,-97.94
10339192,---,-23.51,-27.53,-19.81
10339193,---,-6.12,-47.39,38.57
10339194,---,1.01,10.89,-3.63
10339195,---,40.79,-0.33,71.24
10339196,---,83.59,71.64,90.30
10339197,---,48.84,66.36,25.40
10339198,---,53.54,55.05,52.23
10339199,---,88.92,66.41,95.91
10339200,---,-56.19,-75.50,-35.19
10339201,---,-4.01,30.85,-27.24
10339202,---,50.92,46.27,55.76
10339203,---,98.10,92.40,99.54
10339204,---,16.12,-57.87,75.63
10339205,---,-70.95,-74.97,-66.73
10339206,---,-55.69,-28.24,-75.77
10339207,---,85.19,82.87,87.87
10339208,---,24.60,83.02,-51.94
10339209,---,-83.81,-97.14,-48.02
10339210,---,-32.43,-95.86,84.37
10339211,---,69.35,76.57,60.13
10339212,---,-18.47,-12.74,-24.21
10339213,---,9.64,21.59,-3.03
10339214,---,-69.68,-14.12,-95.99
10339215,---,-71.40,-34.10,-92.69
10339216,---,19.36,-23.59,55.30
10339217,---,87.53,54.98,97.27
10339218,---,-78.85,-62.77,-90.75
10339219,---,-51.42,-74.12,-29.63
10339220,---,47.59,-62.59,95.35
10339221,---,7.88,17.21,3.46
10339222,---,-69.35,-98.91,-20.72
10339223,---,-65.52,-96.13,31.80
10339224,---,-67.57,-47.09,-80.93
10339225,---,-59.24,-20.36,-77.62
10339226,---,0.33,-39.90,55.74
10339227,---,-32.46,45.34,-88.65
10339228,---,-57.20,-39.33,-70.96
10339229,---,-5.60,84.76,-89.61
10339230,---,-79.58,-63.17,-90.39
10339231,---,-90.67,-60.53,-99.67
10339232,---,55.85,76.50,25.84
10339233,---,-60.44,-91.06,7.40
10339234,---,37.93,90.82,-62.08
10339235,---,-41.49,-21.57,-62.07
10339236,---,93.39,97.25,82.48
10339237,---,-26.42,44.19,-76.80
10339238,---,-79.24,-84.56,-73.16
10339239,---,98.02,96.41,99.04
10339240,---,-59.86,-18.81,-86.47
10339241,---,54.08,-56.12,99.41
10339242,---,-29.73,-64.25,16.76
10339243,---,-77.39,-31.72,-97.26
10339244,---,-57.71,-68.64,-47.59
10339245,---,-12.47,-26.74,3.53
10339246,---,96.91,95.07,98.16
10339247,---,3.95,-46.12,76.17
10339248,---,-74.98,-47.01,-91.34
10339249,---,5.92,6.78,5.30
10339250,---,70.62,52.35,82.71
10339251,---,-54.51,-66.65,-33.99
10339252,---,3.97,-57.76,67.24
10339253,---,70.30,73.21,66.55
10339254,---,26.09,46.53,2.87
10339255,---,15.21,-31.29,56.25
10339256,---,-36.10,-99.21,66.09
10339257,---,74.16,63.27,83.30
10339258,---,-55.27,-64.63,-46.39
10339259,---,63.22,34.70,82.97
10339260,---,-35.88,-60.11,-15.01
10339261,---,-90.74,-94.44,-85.16
10339262,---,-89.28,-99.20,-61.39
10339263,---,18.39,56.16,-18.59
10339264,---,-40.88,3.24,-77.04
10339265,---,97.34,78.28,99.56
10339266,---,-81.37,-77.92,-85.09
10339267,---,80.06,90.56,63.01
10339268,---,-18.70,-4.76,-34.34
10339269,---,-34.43,-19.64,-49.72
10339270,---,-18.03,-14.01,-22.78
10339271,---,-74.94,-97.03,-30.60
10339272,---,-46.04,-4.10,-80.60
10339273,---,-3.63,-4.74,-2.84
10339274,---,-41.85,-92.47,4.76
10339275,---,-72.47,-9.33,-95.75
10339276,---,20.85,-8.42,48.96
10339277,---,-6.22,52.58,-62.93
10339278,---,-93.09,-97.76,-82.99
10339279,---,-30.18,-24.93,-35.71
10339280,---,-94.72,-89.69,-97.60
10339281,---,39.78,27.56,50.37
10339282,---,91.85,89.30,93.65
10339283,---,-99.94,-93.53,-100.02
10339284,---,-17.99,50.79,-82.15
10339285,---,-66.52,-81.96,-42.94
10339286,---,55.93,49.66,62.17
10339287,---,-7.22,29.76,-41.28
10339288,---,94.16,93.35,94.43
10339289,---,-25.08,1.67,-56.33
10339290,---,-37.23,-54.94,-11.84
10339291,---,11.35,10.35,12.28
10339292,---,89.76,-27.37,99.43
10339293,---,15.03,21.80,9.23
10339294,---,81.22,96.07,37.22
10339295,---,75.18,29.81,91.83
10339296,---,7.52,-0.92,32.74
10339297,---,-64.16,-35.81,-84.70
10339298,---,89.16,50.39,98.61
10339299,---,-62.87,-64.61,-61.09
10339300,---,70.30,63.11,77.10
10339301,---,-77.03,-62.96,-85.96
10339302,---,-20.80,-5.65,-54.86
10339303,---,72.38,85.95,52.19
10339304,---,7.40,63.74,-46.45
10339305,---,-96.22,-98.85,-90.29
10339306,---,68.65,85.34,43.10
10339307,---,-29.02,33.89,-77.99
10339308,---,-52.60,-34.93,-68.90
10339309,---,-12.55,-4.83,-30.75
10339310,---,-33.42,-61.89,0.77
10339311,---,-52.41,-50.20,-55.02
10339312,---,-26.79,-38.98,-14.05
10339313,---,-30.29,-19.18,-45.36
10339314,---,6.32,6.50,5.97
10339315,---,90.03,94.37,81.99
10339316,---,-95.43,-96.81,-93.62
10339317,---,90.17,93.82,85.75
10339318,---,41.66,75.89,-4.86
10339319,---,-97.60,-99.52,-89.28
10339320,---,86.32,54.15,96.95
10339321,---,-16.88,-34.64,1.33
10339322,---,-22.75,-4.57,-38.88
10339323,---,63.93,91.61,24.18
10339324,---,-52.85,19.25,-89.30
10339325,---,33.72,12.88,49.52
10339326,---,88.80,71.83,96.38
10339327,---,87.18,79.62,91.86
10339328,---,23.08,-4.28,52.31
10339329,---,41.52,46.51,35.42
10339330,---,-33.84,-67.90,8.56
10339331,---,76.05,74.59,77.24
10339332,---,-96.96,-90.12,-99.17
10339333,---,-18.17,-7.32,-34.13
10339334,---,43.83,-12.20,74.43
10339335,---,-89.92,-95.16,-82.85
10339336,---,-88.43,-92.37,-83.86
10339337,---,-46.67,-83.48,2.75
10339338,---,80.62,76.07,83.64
10339339,---,-52.78,-57.15,-47.71
10339340,---,46.36,54.75,36.75
10339341,---,30.74,-49.85,81.98
10339342,---,-6.90,95.04,-99.32
10339343,---,71.96,3.13,91.26
10339344,---,-26.93,-27.71,-26.51
10339345,---,90.58,96.79,69.62
10339346,---,-78.28,-82.78,-71.98
10339347,---,43.63,27.86,56.65
10339348,---,3.62,-18.30,15.15
10339349,---,52.83,49.08,56.69
10339350,---,97.13,99.40,89.17
10339351,---,28.26,90.53,-68.90
10339352,---,73.86,97.18,0.48
10339353,---,58.89,57.25,60.28
10339354,---,-93.42,-95.97,-88.35
10339355,---,18.95,58.72,-23.61
10339356,---,-98.34,-97.37,-98.88
10339357,---,-41.42,9.68,-84.43
10339358,---,97.95,99.43,93.11
10339359,---,64.01,-10.73,92.55
10339360,---,2.76,58.10,-45.86
10339361,---,-5.79,22.96,-30.00
10339362,---,-10.57,83.07,-95.14
10339363,---,95.53,90.42,97.80
10339364,---,-64.78,-45.74,-82.97
10339365,---,28.75,18.79,38.33
10339366,---,-4.10,54.14,-42.54
10339367,---,-92.07,-93.54,-90.42
10339368,---,-7.05,-24.15,12.18
10339369,---,28.39,-0.91,52.27
10339370,---,27.11,17.09,37.18
10339371,---,-15.84,-90.66,72.92
10339372,---,-65.96,-36.01,-85.90
10339373,---,74.26,22.65,90.85
10339374,---,-80.23,-94.55,-24.01
10339375,---,7.95,5.08,10.90
10339376,---,-93.63,-98.63,-78.66
10339377,---,7.72,-50.59,63.53
10339378,---,-7.26,-15.35,-0.96
10339379,---,-48.67,-51.19,-46.64
10339380,---,5.18,39.88,-18.94
10339381,---,-74.62,-44.87,-89.86
10339382,---,-53.28,-79.37,-12.99
10339383,---,44.90,87.99,-34.28
10339384,---,97.94,98.91,96.16
10339385,---,-89.77,-64.31,-98.20
10339386,---,79.43,95.96,24.09
10339387,---,36.60,37.33,35.72
10339388,---,18.65,-27.73,57.98
10339389,---,-83.77,-99.94,4.35
10339390,---,-21.30,74.72,-90.95
10339391,---,-72.62,-81.35,-59.79
10339392,---,-38.92,-95.86,67.82
10339393,---,27.25,-20.01,68.40
10339394,---,8.07,-71.64,78.84
10339395,---,-55.11,-88.29,-9.70
10339396,---,-62.30,-23.33,-84.83
10339397,---,-17.84,-62.15,29.04
10339398,---,-15.62,-48.56,-4.57
10339399,---,68.03,17.41,91.80
10339400,---,-87.33,-41.75,-98.45
10339401,---,9.37,-73.96,82.51
10339402,---,-8.33,67.90,-78.86
10339403,---,-14.01,-11.56,-16.39
10339404,---,-62.30,53.02,-99.15
10339405,---,98.61,99.44,95.73
10339406,---,80.95,92.74,60.43
10339407,---,69.02,79.56,54.84
10339408,---,-95.01,-99.53,-66.79
10339409,---,-0.50,4.55,-4.12
10339410,---,81.21,79.44,83.27
10339411,---,21.23,22.59,19.84
10339412,---,-25.33,-92.05,59.03
10339413,---,79.04,73.73,83.14
10339414,---,88.18,77.46,93.89
10339415,---,-17.26,-41.61,6.29
10339416,---,-81.72,-74.24,-87.99
10339417,---,3.06,-5.29,10.79
10339418,---,-41.10,-73.44,6.60
10339419,---,18.06,-2.73,39.64
10339420,---,-16.89,-80.46,60.42
10339421,---,-47.98,-84.79,-1.65
10339422,---,-37.15,-47.46,-28.13
10339423,---,20.13,-3.83,41.53
10339424,---,21.47,-60.11,84.23
10339425,---,-2.82,-50.11,55.49
10339426,---,-71.97,-68.23,-75.62
10339427,---,-60.31,-37.55,-76.23
10339428,---,45.28,-35.33,87.60
10339429,---,-48.52,8.98,-85.12
10339430,---,-39.14,-37.52,-41.09
10339431,---,2.45,-47.75,59.15
10339432,---,-55.74,-65.04,-46.03
10339433,---,13.36,96.17,-96.27
10339434,---,39.32,-93.16,96.91
10339435,---,-40.23,-87.34,42.63
10339436,---,97.84,99.11,94.01
